COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS,CONTEO
Municipal,9,12,2021,6,20,"	30","	06",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,40,0,0,0,2,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,12,2021,6,20,"	50","	06",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,57,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,12,2021,7,20,"	00","	29",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,42,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,12,2021,8,20,"	52","	01",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,12,2021,8,20,"	00","	16",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,12,2021,9,20,"	00","	02",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,12,2021,9,20,"	40","	13",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,12,2021,11,20,"	15","	06",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,48,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,12,2021,12,20,"	40","	13",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,12,2021,12,20,"	35","	23",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,13,2021,4,20,"	00","	01",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,1,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,31,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,13,2021,5,20,"	10","	23",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,13,2021,6,20,"	30","	01",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,49,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,13,2021,7,20,"	30","	04",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,13,2021,8,20,"	50","	21",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,0,1,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,13,2021,10,20,"	45","	10",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,1,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,52,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,13,2021,10,20,"	00","	17",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Sí,57,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,13,2021,11,20,"	30","	15",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,1,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Sí,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,2,20,"	10","	01",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,29,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,14,2021,2,20,"	10","	21",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,3,20,"	20","	07",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,3,20,"	05","	11",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,49,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,4,20,"	30","	01",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,50,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,14,2021,4,20,"	25","	14",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Sí,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,4,20,"	30","	28",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,5,20,"	00","	11",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,5,20,"	40","	14",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,6,20,"	30","	05",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,46,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,8,20,"	00","	19",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,4,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,30,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,14,2021,9,20,"	40","	12",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,9,20,"	10","	14",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,9,20,"	10","	24",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,9,20,"	23","	26",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,14,2021,10,20,"	00","	06",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,40,0,2,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,14,2021,10,20,"	45","	07",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,14,2021,11,20,"	35","	22",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,55,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,1,20,"	35","	08",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,63,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,1,20,"	00","	16",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,46,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,1,20,"	20","	16",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,1,20,"	00","	21",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,2,20,"	00","	01",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,2,20,"	20","	04",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,0,0,0,0,0,1,0,0,0,0,0,1,0,Peatón o pasajero,Pavimentada,Hombre,Se ignora,Se ignora,52,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,2,20,"	40","	06",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,22,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,2,20,"	30","	10",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Sí,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,3,20,"	10","	02",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,4,20,"	20","	06",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,4,20,"	20","	06",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,49,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,4,20,"	00","	12",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,4,20,"	30","	23",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,27,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,5,20,"	40","	07",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Peatón o pasajero,Pavimentada,Mujer,Se ignora,Se ignora,33,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,5,20,"	46","	09",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,27,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,5,20,"	45","	19",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,5,20,"	48","	19",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,5,20,"	31","	24",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,31,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,5,20,"	50","	28",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,6,20,"	30","	17",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,6,20,"	00","	29",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,38,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,7,20,"	45","	01",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,7,20,"	30","	17",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,25,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,8,20,"	45","	11",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,8,20,"	00","	27",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,9,20,"	45","	03",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,1,0,1,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,53,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,9,20,"	50","	04",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,9,20,"	30","	11",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,9,20,"	00","	20",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,9,20,"	30","	20",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Peatón o pasajero,Pavimentada,Mujer,Se ignora,Se ignora,40,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,10,20,"	30","	02",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,10,20,"	25","	07",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,40,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,10,20,"	30","	09",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,2,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,27,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,10,20,"	20","	15",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Sí,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,10,20,"	30","	23",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,11,20,"	30","	04",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,11,20,"	25","	17",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,11,20,"	00","	19",Viernes,Accidente en intersección,Sin accidente en esta zona,Otro,1,0,0,0,0,0,0,0,0,0,0,0,1,Peatón o pasajero,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,11,20,"	35","	29",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,12,20,"	00","	01",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,47,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,12,20,"	00","	02",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,1,0,0,0,0,0,0,0,Fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,12,20,"	00","	03",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,49,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,12,20,"	20","	07",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,0,0,0,0,0,0,0,0,0,0,1,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,12,20,"	50","	09",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,47,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,15,2021,12,20,"	00","	17",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,15,2021,12,20,"	40","	24",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,0,0,0,0,0,0,0,0,0,0,2,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,49,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,16,2021,2,20,"	41","	12",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,No Pavimentada,Hombre,Se ignora,Se ignora,50,1,0,0,0,0,0,0,0,0,0,0,0,Fatal,Cifras Definitivas,1.00
Municipal,9,16,2021,2,20,"	55","	16",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,16,2021,3,20,"	25","	19",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
